Date Time,Type,uSv/h,CPM,#1(CPS),#2(CPS),#3(CPS),#4(CPS),#5(CPS),#6(CPS),#7(CPS),#8(CPS),#9(CPS),#10(CPS),#11(CPS),#12(CPS),#13(CPS),#14(CPS),#15(CPS),#16(CPS),#17(CPS),#18(CPS),#19(CPS),#20(CPS),#21(CPS),#22(CPS),#23(CPS),#24(CPS),#25(CPS),#26(CPS),#27(CPS),#28(CPS),#29(CPS),#30(CPS),#31(CPS),#32(CPS),#33(CPS),#34(CPS),#35(CPS),#36(CPS),#37(CPS),#38(CPS),#39(CPS),#40(CPS),#41(CPS),#42(CPS),#43(CPS),#44(CPS),#45(CPS),#46(CPS),#47(CPS),#48(CPS),#49(CPS),#50(CPS),#51(CPS),#52(CPS),#53(CPS),#54(CPS),#55(CPS),#56(CPS),#57(CPS),#58(CPS),#59(CPS),#60(CPS),
2023-01-14 10:50,Every Second,0.091,14,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,
2023-01-14 10:51,Every Second,0.084,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
2023-01-14 10:52,Every Second,0.149,23,2,2,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,1,1,0,
2023-01-14 10:53,Every Second,0.156,24,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,
2023-01-14 10:54,Every Second,0.130,20,0,1,2,0,1,1,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,
2023-01-14 10:55,Every Second,0.123,19,2,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2023-01-14 10:56,Every Second,0.104,16,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2023-01-14 10:57,Every Second,0.137,21,1,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,1,0,0,1,1,1,0,1,0,0,0,
2023-01-14 10:58,Every Second,0.137,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,
2023-01-14 10:59,Every Second,0.130,20,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,
2023-01-14 11:00,Every Second,0.104,16,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,
2023-01-14 11:01,Every Second,0.097,15,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
2023-01-14 11:02,Every Second,0.091,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,
2023-01-14 11:03,Every Second,0.130,20,0,0,1,2,0,0,0,0,0,1,1,0,1,0,3,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
2023-01-14 11:04,Every Second,0.104,16,1,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
2023-01-14 11:05,Every Second,0.137,21,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,
2023-01-14 11:06,Every Second,0.084,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,
2023-01-14 11:07,Every Second,0.137,21,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,
2023-01-14 11:08,Every Second,0.137,21,0,0,1,1,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,
2023-01-14 11:09,Every Second,0.149,23,1,0,2,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,
2023-01-14 11:10,Every Second,0.097,15,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
2023-01-14 11:11,Every Second,0.117,18,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,
2023-01-14 11:12,Every Second,0.084,13,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
2023-01-14 11:13,Every Second,0.104,16,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,
2023-01-14 11:14,Every Second,0.130,20,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,2,1,1,1,0,1,0,0,
2023-01-14 11:15,Every Second,0.156,24,1,0,0,0,0,2,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,
2023-01-14 11:16,Every Second,0.084,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,1,0,0,
2023-01-14 11:17,Every Second,0.130,20,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,
2023-01-14 11:18,Every Second,0.143,22,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,2,0,0,2,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,
2023-01-14 11:19,Every Second,0.123,19,1,0,0,0,0,1,1,1,0,0,0,2,1,2,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
2023-01-14 11:20,Every Second,0.130,20,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,3,0,0,
2023-01-14 11:21,Every Second,0.201,31,0,0,1,1,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0,1,0,1,2,1,0,0,0,2,0,1,0,0,3,1,0,0,1,1,1,0,0,0,0,0,
2023-01-14 11:22,Every Second,0.137,21,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,
2023-01-14 11:23,Every Second,0.143,22,0,0,0,2,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,
2023-01-14 11:24,Every Second,0.091,14,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
2023-01-14 11:25,Every Second,0.137,21,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,3,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
2023-01-14 11:26,Every Second,0.156,24,1,1,0,2,0,1,0,1,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,1,
2023-01-14 11:27,Every Second,0.084,13,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,
2023-01-14 11:28,Every Second,0.149,23,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,1,2,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,
2023-01-14 11:29,Every Second,0.111,17,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
2023-01-14 11:30,Every Second,0.143,22,2,2,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,
2023-01-14 11:31,Every Second,0.169,26,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,0,0,
2023-01-14 11:32,Every Second,0.149,23,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,1,0,
2023-01-14 11:33,Every Second,0.104,16,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,
2023-01-14 11:34,Every Second,0.084,13,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,
2023-01-14 11:35,Every Second,0.123,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,
2023-01-14 11:36,Every Second,0.143,22,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,1,1,1,0,0,0,
2023-01-14 11:37,Every Second,0.195,30,0,3,0,0,0,0,1,0,0,0,2,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,
2023-01-14 11:38,Every Second,0.182,28,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,1,2,0,2,0,1,1,2,1,
2023-01-14 11:39,Every Second,0.130,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,2,1,0,0,2,0,1,0,0,0,2,1,2,0,0,1,0,0,0,
2023-01-14 11:40,Every Second,0.097,15,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
2023-01-14 11:41,Every Second,0.176,27,1,1,1,0,0,0,0,1,0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,
2023-01-14 11:42,Every Second,0.221,34,1,1,1,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,2,0,0,1,0,3,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,1,1,0,0,2,0,0,0,
2023-01-14 11:43,Every Second,0.143,22,1,1,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
2023-01-14 11:44,Every Second,0.176,27,1,0,1,0,0,1,0,0,2,0,0,0,1,2,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,
2023-01-14 11:45,Every Second,0.137,21,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,
2023-01-14 11:46,Every Second,0.111,17,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,
2023-01-14 11:47,Every Second,0.162,25,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,
2023-01-14 11:48,Every Second,0.097,15,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,
2023-01-14 11:49,Every Second,0.091,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,
2023-01-14 11:50,Every Second,0.137,21,1,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,
2023-01-14 11:51,Every Second,0.111,17,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,
